# x rho u p
0.972035 0.125 0 0.1
0.972045 0.125 0 0.1
0.972055 0.125 0 0.1
0.972065 0.125 0 0.1
0.972075 0.125 0 0.1
0.972085 0.125 0 0.1
0.972095 0.125 0 0.1
0.972105 0.125 0 0.1
0.972115 0.125 0 0.1
0.972125 0.125 0 0.1
0.972135 0.125 0 0.1
0.972145 0.125 0 0.1
0.972155 0.125 0 0.1
0.972165 0.125 0 0.1
0.972175 0.125 0 0.1
0.972185 0.125 0 0.1
0.972195 0.125 0 0.1
0.972205 0.125 0 0.1
0.972215 0.125 0 0.1
0.972225 0.125 0 0.1
0.972235 0.125 0 0.1
0.972245 0.125 0 0.1
0.972255 0.125 0 0.1
0.972265 0.125 0 0.1
0.972275 0.125 0 0.1
0.972285 0.125 0 0.1
0.972295 0.125 0 0.1
0.972305 0.125 0 0.1
0.972315 0.125 0 0.1
0.972325 0.125 0 0.1
0.972335 0.125 0 0.1
0.972345 0.125 0 0.1
0.972355 0.125 0 0.1
0.972365 0.125 0 0.1
0.972375 0.125 0 0.1
0.972385 0.125 0 0.1
0.972395 0.125 0 0.1
0.972405 0.125 0 0.1
0.972415 0.125 0 0.1
0.972425 0.125 0 0.1
0.972435 0.125 0 0.1
0.972445 0.125 0 0.1
0.972455 0.125 0 0.1
0.972465 0.125 0 0.1
0.972475 0.125 0 0.1
0.972485 0.125 0 0.1
0.972495 0.125 0 0.1
0.972505 0.125 0 0.1
0.972515 0.125 0 0.1
0.972525 0.125 0 0.1
0.972535 0.125 0 0.1
0.972545 0.125 0 0.1
0.972555 0.125 0 0.1
0.972565 0.125 0 0.1
0.972575 0.125 0 0.1
0.972585 0.125 0 0.1
0.972595 0.125 0 0.1
0.972605 0.125 0 0.1
0.972615 0.125 0 0.1
0.972625 0.125 0 0.1
0.972635 0.125 0 0.1
0.972645 0.125 0 0.1
0.972655 0.125 0 0.1
0.972665 0.125 0 0.1
0.972675 0.125 0 0.1
0.972685 0.125 0 0.1
0.972695 0.125 0 0.1
0.972705 0.125 0 0.1
0.972715 0.125 0 0.1
0.972725 0.125 0 0.1
0.972735 0.125 0 0.1
0.972745 0.125 0 0.1
0.972755 0.125 0 0.1
0.972765 0.125 0 0.1
0.972775 0.125 0 0.1
0.972785 0.125 0 0.1
0.972795 0.125 0 0.1
0.972805 0.125 0 0.1
0.972815 0.125 0 0.1
0.972825 0.125 0 0.1
0.972835 0.125 0 0.1
0.972845 0.125 0 0.1
0.972855 0.125 0 0.1
0.972865 0.125 0 0.1
0.972875 0.125 0 0.1
0.972885 0.125 0 0.1
0.972895 0.125 0 0.1
0.972905 0.125 0 0.1
0.972915 0.125 0 0.1
0.972925 0.125 0 0.1
0.972935 0.125 0 0.1
0.972945 0.125 0 0.1
0.972955 0.125 0 0.1
0.972965 0.125 0 0.1
0.972975 0.125 0 0.1
0.972985 0.125 0 0.1
0.972995 0.125 0 0.1
0.973005 0.125 0 0.1
0.973015 0.125 0 0.1
0.973025 0.125 0 0.1
0.973035 0.125 0 0.1
0.973045 0.125 0 0.1
0.973055 0.125 0 0.1
0.973065 0.125 0 0.1
0.973075 0.125 0 0.1
0.973085 0.125 0 0.1
0.973095 0.125 0 0.1
0.973105 0.125 0 0.1
0.973115 0.125 0 0.1
0.973125 0.125 0 0.1
0.973135 0.125 0 0.1
0.973145 0.125 0 0.1
0.973155 0.125 0 0.1
0.973165 0.125 0 0.1
0.973175 0.125 0 0.1
0.973185 0.125 0 0.1
0.973195 0.125 0 0.1
0.973205 0.125 0 0.1
0.973215 0.125 0 0.1
0.973225 0.125 0 0.1
0.973235 0.125 0 0.1
0.973245 0.125 0 0.1
0.973255 0.125 0 0.1
0.973265 0.125 0 0.1
0.973275 0.125 0 0.1
0.973285 0.125 0 0.1
0.973295 0.125 0 0.1
0.973305 0.125 0 0.1
0.973315 0.125 0 0.1
0.973325 0.125 0 0.1
0.973335 0.125 0 0.1
0.973345 0.125 0 0.1
0.973355 0.125 0 0.1
0.973365 0.125 0 0.1
0.973375 0.125 0 0.1
0.973385 0.125 0 0.1
0.973395 0.125 0 0.1
0.973405 0.125 0 0.1
0.973415 0.125 0 0.1
0.973425 0.125 0 0.1
0.973435 0.125 0 0.1
0.973445 0.125 0 0.1
0.973455 0.125 0 0.1
0.973465 0.125 0 0.1
0.973475 0.125 0 0.1
0.973485 0.125 0 0.1
0.973495 0.125 0 0.1
0.973505 0.125 0 0.1
0.973515 0.125 0 0.1
0.973525 0.125 0 0.1
0.973535 0.125 0 0.1
0.973545 0.125 0 0.1
0.973555 0.125 0 0.1
0.973565 0.125 0 0.1
0.973575 0.125 0 0.1
0.973585 0.125 0 0.1
0.973595 0.125 0 0.1
0.973605 0.125 0 0.1
0.973615 0.125 0 0.1
0.973625 0.125 0 0.1
0.973635 0.125 0 0.1
0.973645 0.125 0 0.1
0.973655 0.125 0 0.1
0.973665 0.125 0 0.1
0.973675 0.125 0 0.1
0.973685 0.125 0 0.1
0.973695 0.125 0 0.1
0.973705 0.125 0 0.1
0.973715 0.125 0 0.1
0.973725 0.125 0 0.1
0.973735 0.125 0 0.1
0.973745 0.125 0 0.1
0.973755 0.125 0 0.1
0.973765 0.125 0 0.1
0.973775 0.125 0 0.1
0.973785 0.125 0 0.1
0.973795 0.125 0 0.1
0.973805 0.125 0 0.1
0.973815 0.125 0 0.1
0.973825 0.125 0 0.1
0.973835 0.125 0 0.1
0.973845 0.125 0 0.1
0.973855 0.125 0 0.1
0.973865 0.125 0 0.1
0.973875 0.125 0 0.1
0.973885 0.125 0 0.1
0.973895 0.125 0 0.1
0.973905 0.125 0 0.1
0.973915 0.125 0 0.1
0.973925 0.125 0 0.1
0.973935 0.125 0 0.1
0.973945 0.125 0 0.1
0.973955 0.125 0 0.1
0.973965 0.125 0 0.1
0.973975 0.125 0 0.1
0.973985 0.125 0 0.1
0.973995 0.125 0 0.1
0.974005 0.125 0 0.1
0.974015 0.125 0 0.1
0.974025 0.125 0 0.1
0.974035 0.125 0 0.1
0.974045 0.125 0 0.1
0.974055 0.125 0 0.1
0.974065 0.125 0 0.1
0.974075 0.125 0 0.1
0.974085 0.125 0 0.1
0.974095 0.125 0 0.1
0.974105 0.125 0 0.1
0.974115 0.125 0 0.1
0.974125 0.125 0 0.1
0.974135 0.125 0 0.1
0.974145 0.125 0 0.1
0.974155 0.125 0 0.1
0.974165 0.125 0 0.1
0.974175 0.125 0 0.1
0.974185 0.125 0 0.1
0.974195 0.125 0 0.1
0.974205 0.125 0 0.1
0.974215 0.125 0 0.1
0.974225 0.125 0 0.1
0.974235 0.125 0 0.1
0.974245 0.125 0 0.1
0.974255 0.125 0 0.1
0.974265 0.125 0 0.1
0.974275 0.125 0 0.1
0.974285 0.125 0 0.1
0.974295 0.125 0 0.1
0.974305 0.125 0 0.1
0.974315 0.125 0 0.1
0.974325 0.125 0 0.1
0.974335 0.125 0 0.1
0.974345 0.125 0 0.1
0.974355 0.125 0 0.1
0.974365 0.125 0 0.1
0.974375 0.125 0 0.1
0.974385 0.125 0 0.1
0.974395 0.125 0 0.1
0.974405 0.125 0 0.1
0.974415 0.125 0 0.1
0.974425 0.125 0 0.1
0.974435 0.125 0 0.1
0.974445 0.125 0 0.1
0.974455 0.125 0 0.1
0.974465 0.125 0 0.1
0.974475 0.125 0 0.1
0.974485 0.125 0 0.1
0.974495 0.125 0 0.1
0.974505 0.125 0 0.1
0.974515 0.125 0 0.1
0.974525 0.125 0 0.1
0.974535 0.125 0 0.1
0.974545 0.125 0 0.1
0.974555 0.125 0 0.1
0.974565 0.125 0 0.1
0.974575 0.125 0 0.1
0.974585 0.125 0 0.1
0.974595 0.125 0 0.1
0.974605 0.125 0 0.1
0.974615 0.125 0 0.1
0.974625 0.125 0 0.1
0.974635 0.125 0 0.1
0.974645 0.125 0 0.1
0.974655 0.125 0 0.1
0.974665 0.125 0 0.1
0.974675 0.125 0 0.1
0.974685 0.125 0 0.1
0.974695 0.125 0 0.1
0.974705 0.125 0 0.1
0.974715 0.125 0 0.1
0.974725 0.125 0 0.1
0.974735 0.125 0 0.1
0.974745 0.125 0 0.1
0.974755 0.125 0 0.1
0.974765 0.125 0 0.1
0.974775 0.125 0 0.1
0.974785 0.125 0 0.1
0.974795 0.125 0 0.1
0.974805 0.125 0 0.1
0.974815 0.125 0 0.1
0.974825 0.125 0 0.1
0.974835 0.125 0 0.1
0.974845 0.125 0 0.1
0.974855 0.125 0 0.1
0.974865 0.125 0 0.1
0.974875 0.125 0 0.1
0.974885 0.125 0 0.1
0.974895 0.125 0 0.1
0.974905 0.125 0 0.1
0.974915 0.125 0 0.1
0.974925 0.125 0 0.1
0.974935 0.125 0 0.1
0.974945 0.125 0 0.1
0.974955 0.125 0 0.1
0.974965 0.125 0 0.1
0.974975 0.125 0 0.1
0.974985 0.125 0 0.1
0.974995 0.125 0 0.1
0.975005 0.125 0 0.1
0.975015 0.125 0 0.1
0.975025 0.125 0 0.1
0.975035 0.125 0 0.1
0.975045 0.125 0 0.1
0.975055 0.125 0 0.1
0.975065 0.125 0 0.1
0.975075 0.125 0 0.1
0.975085 0.125 0 0.1
0.975095 0.125 0 0.1
0.975105 0.125 0 0.1
0.975115 0.125 0 0.1
0.975125 0.125 0 0.1
0.975135 0.125 0 0.1
0.975145 0.125 0 0.1
0.975155 0.125 0 0.1
0.975165 0.125 0 0.1
0.975175 0.125 0 0.1
0.975185 0.125 0 0.1
0.975195 0.125 0 0.1
0.975205 0.125 0 0.1
0.975215 0.125 0 0.1
0.975225 0.125 0 0.1
0.975235 0.125 0 0.1
0.975245 0.125 0 0.1
0.975255 0.125 0 0.1
0.975265 0.125 0 0.1
0.975275 0.125 0 0.1
0.975285 0.125 0 0.1
0.975295 0.125 0 0.1
0.975305 0.125 0 0.1
0.975315 0.125 0 0.1
0.975325 0.125 0 0.1
0.975335 0.125 0 0.1
0.975345 0.125 0 0.1
0.975355 0.125 0 0.1
0.975365 0.125 0 0.1
0.975375 0.125 0 0.1
0.975385 0.125 0 0.1
0.975395 0.125 0 0.1
0.975405 0.125 0 0.1
0.975415 0.125 0 0.1
0.975425 0.125 0 0.1
0.975435 0.125 0 0.1
0.975445 0.125 0 0.1
0.975455 0.125 0 0.1
0.975465 0.125 0 0.1
0.975475 0.125 0 0.1
0.975485 0.125 0 0.1
0.975495 0.125 0 0.1
0.975505 0.125 0 0.1
0.975515 0.125 0 0.1
0.975525 0.125 0 0.1
0.975535 0.125 0 0.1
0.975545 0.125 0 0.1
0.975555 0.125 0 0.1
0.975565 0.125 0 0.1
0.975575 0.125 0 0.1
0.975585 0.125 0 0.1
0.975595 0.125 0 0.1
0.975605 0.125 0 0.1
0.975615 0.125 0 0.1
0.975625 0.125 0 0.1
0.975635 0.125 0 0.1
0.975645 0.125 0 0.1
0.975655 0.125 0 0.1
0.975665 0.125 0 0.1
0.975675 0.125 0 0.1
0.975685 0.125 0 0.1
0.975695 0.125 0 0.1
0.975705 0.125 0 0.1
0.975715 0.125 0 0.1
0.975725 0.125 0 0.1
0.975735 0.125 0 0.1
0.975745 0.125 0 0.1
0.975755 0.125 0 0.1
0.975765 0.125 0 0.1
0.975775 0.125 0 0.1
0.975785 0.125 0 0.1
0.975795 0.125 0 0.1
0.975805 0.125 0 0.1
0.975815 0.125 0 0.1
0.975825 0.125 0 0.1
0.975835 0.125 0 0.1
0.975845 0.125 0 0.1
0.975855 0.125 0 0.1
0.975865 0.125 0 0.1
0.975875 0.125 0 0.1
0.975885 0.125 0 0.1
0.975895 0.125 0 0.1
0.975905 0.125 0 0.1
0.975915 0.125 0 0.1
0.975925 0.125 0 0.1
0.975935 0.125 0 0.1
0.975945 0.125 0 0.1
0.975955 0.125 0 0.1
0.975965 0.125 0 0.1
0.975975 0.125 0 0.1
0.975985 0.125 0 0.1
0.975995 0.125 0 0.1
0.976005 0.125 0 0.1
0.976015 0.125 0 0.1
0.976025 0.125 0 0.1
0.976035 0.125 0 0.1
0.976045 0.125 0 0.1
0.976055 0.125 0 0.1
0.976065 0.125 0 0.1
0.976075 0.125 0 0.1
0.976085 0.125 0 0.1
0.976095 0.125 0 0.1
0.976105 0.125 0 0.1
0.976115 0.125 0 0.1
0.976125 0.125 0 0.1
0.976135 0.125 0 0.1
0.976145 0.125 0 0.1
0.976155 0.125 0 0.1
0.976165 0.125 0 0.1
0.976175 0.125 0 0.1
0.976185 0.125 0 0.1
0.976195 0.125 0 0.1
0.976205 0.125 0 0.1
0.976215 0.125 0 0.1
0.976225 0.125 0 0.1
0.976235 0.125 0 0.1
0.976245 0.125 0 0.1
0.976255 0.125 0 0.1
0.976265 0.125 0 0.1
0.976275 0.125 0 0.1
0.976285 0.125 0 0.1
0.976295 0.125 0 0.1
0.976305 0.125 0 0.1
0.976315 0.125 0 0.1
0.976325 0.125 0 0.1
0.976335 0.125 0 0.1
0.976345 0.125 0 0.1
0.976355 0.125 0 0.1
0.976365 0.125 0 0.1
0.976375 0.125 0 0.1
0.976385 0.125 0 0.1
0.976395 0.125 0 0.1
0.976405 0.125 0 0.1
0.976415 0.125 0 0.1
0.976425 0.125 0 0.1
0.976435 0.125 0 0.1
0.976445 0.125 0 0.1
0.976455 0.125 0 0.1
0.976465 0.125 0 0.1
0.976475 0.125 0 0.1
0.976485 0.125 0 0.1
0.976495 0.125 0 0.1
0.976505 0.125 0 0.1
0.976515 0.125 0 0.1
0.976525 0.125 0 0.1
0.976535 0.125 0 0.1
0.976545 0.125 0 0.1
0.976555 0.125 0 0.1
0.976565 0.125 0 0.1
0.976575 0.125 0 0.1
0.976585 0.125 0 0.1
0.976595 0.125 0 0.1
0.976605 0.125 0 0.1
0.976615 0.125 0 0.1
0.976625 0.125 0 0.1
0.976635 0.125 0 0.1
0.976645 0.125 0 0.1
0.976655 0.125 0 0.1
0.976665 0.125 0 0.1
0.976675 0.125 0 0.1
0.976685 0.125 0 0.1
0.976695 0.125 0 0.1
0.976705 0.125 0 0.1
0.976715 0.125 0 0.1
0.976725 0.125 0 0.1
0.976735 0.125 0 0.1
0.976745 0.125 0 0.1
0.976755 0.125 0 0.1
0.976765 0.125 0 0.1
0.976775 0.125 0 0.1
0.976785 0.125 0 0.1
0.976795 0.125 0 0.1
0.976805 0.125 0 0.1
0.976815 0.125 0 0.1
0.976825 0.125 0 0.1
0.976835 0.125 0 0.1
0.976845 0.125 0 0.1
0.976855 0.125 0 0.1
0.976865 0.125 0 0.1
0.976875 0.125 0 0.1
0.976885 0.125 0 0.1
0.976895 0.125 0 0.1
0.976905 0.125 0 0.1
0.976915 0.125 0 0.1
0.976925 0.125 0 0.1
0.976935 0.125 0 0.1
0.976945 0.125 0 0.1
0.976955 0.125 0 0.1
0.976965 0.125 0 0.1
0.976975 0.125 0 0.1
0.976985 0.125 0 0.1
0.976995 0.125 0 0.1
0.977005 0.125 0 0.1
0.977015 0.125 0 0.1
0.977025 0.125 0 0.1
0.977035 0.125 0 0.1
0.977045 0.125 0 0.1
0.977055 0.125 0 0.1
0.977065 0.125 0 0.1
0.977075 0.125 0 0.1
0.977085 0.125 0 0.1
0.977095 0.125 0 0.1
0.977105 0.125 0 0.1
0.977115 0.125 0 0.1
0.977125 0.125 0 0.1
0.977135 0.125 0 0.1
0.977145 0.125 0 0.1
0.977155 0.125 0 0.1
0.977165 0.125 0 0.1
0.977175 0.125 0 0.1
0.977185 0.125 0 0.1
0.977195 0.125 0 0.1
0.977205 0.125 0 0.1
0.977215 0.125 0 0.1
0.977225 0.125 0 0.1
0.977235 0.125 0 0.1
0.977245 0.125 0 0.1
0.977255 0.125 0 0.1
0.977265 0.125 0 0.1
0.977275 0.125 0 0.1
0.977285 0.125 0 0.1
0.977295 0.125 0 0.1
0.977305 0.125 0 0.1
0.977315 0.125 0 0.1
0.977325 0.125 0 0.1
0.977335 0.125 0 0.1
0.977345 0.125 0 0.1
0.977355 0.125 0 0.1
0.977365 0.125 0 0.1
0.977375 0.125 0 0.1
0.977385 0.125 0 0.1
0.977395 0.125 0 0.1
0.977405 0.125 0 0.1
0.977415 0.125 0 0.1
0.977425 0.125 0 0.1
0.977435 0.125 0 0.1
0.977445 0.125 0 0.1
0.977455 0.125 0 0.1
0.977465 0.125 0 0.1
0.977475 0.125 0 0.1
0.977485 0.125 0 0.1
0.977495 0.125 0 0.1
0.977505 0.125 0 0.1
0.977515 0.125 0 0.1
0.977525 0.125 0 0.1
0.977535 0.125 0 0.1
0.977545 0.125 0 0.1
0.977555 0.125 0 0.1
0.977565 0.125 0 0.1
0.977575 0.125 0 0.1
0.977585 0.125 0 0.1
0.977595 0.125 0 0.1
0.977605 0.125 0 0.1
0.977615 0.125 0 0.1
0.977625 0.125 0 0.1
0.977635 0.125 0 0.1
0.977645 0.125 0 0.1
0.977655 0.125 0 0.1
0.977665 0.125 0 0.1
0.977675 0.125 0 0.1
0.977685 0.125 0 0.1
0.977695 0.125 0 0.1
0.977705 0.125 0 0.1
0.977715 0.125 0 0.1
0.977725 0.125 0 0.1
0.977735 0.125 0 0.1
0.977745 0.125 0 0.1
0.977755 0.125 0 0.1
0.977765 0.125 0 0.1
0.977775 0.125 0 0.1
0.977785 0.125 0 0.1
0.977795 0.125 0 0.1
0.977805 0.125 0 0.1
0.977815 0.125 0 0.1
0.977825 0.125 0 0.1
0.977835 0.125 0 0.1
0.977845 0.125 0 0.1
0.977855 0.125 0 0.1
0.977865 0.125 0 0.1
0.977875 0.125 0 0.1
0.977885 0.125 0 0.1
0.977895 0.125 0 0.1
0.977905 0.125 0 0.1
0.977915 0.125 0 0.1
0.977925 0.125 0 0.1
0.977935 0.125 0 0.1
0.977945 0.125 0 0.1
0.977955 0.125 0 0.1
0.977965 0.125 0 0.1
0.977975 0.125 0 0.1
0.977985 0.125 0 0.1
0.977995 0.125 0 0.1
0.978005 0.125 0 0.1
0.978015 0.125 0 0.1
0.978025 0.125 0 0.1
0.978035 0.125 0 0.1
0.978045 0.125 0 0.1
0.978055 0.125 0 0.1
0.978065 0.125 0 0.1
0.978075 0.125 0 0.1
0.978085 0.125 0 0.1
0.978095 0.125 0 0.1
0.978105 0.125 0 0.1
0.978115 0.125 0 0.1
0.978125 0.125 0 0.1
0.978135 0.125 0 0.1
0.978145 0.125 0 0.1
0.978155 0.125 0 0.1
0.978165 0.125 0 0.1
0.978175 0.125 0 0.1
0.978185 0.125 0 0.1
0.978195 0.125 0 0.1
0.978205 0.125 0 0.1
0.978215 0.125 0 0.1
0.978225 0.125 0 0.1
0.978235 0.125 0 0.1
0.978245 0.125 0 0.1
0.978255 0.125 0 0.1
0.978265 0.125 0 0.1
0.978275 0.125 0 0.1
0.978285 0.125 0 0.1
0.978295 0.125 0 0.1
0.978305 0.125 0 0.1
0.978315 0.125 0 0.1
0.978325 0.125 0 0.1
0.978335 0.125 0 0.1
0.978345 0.125 0 0.1
0.978355 0.125 0 0.1
0.978365 0.125 0 0.1
0.978375 0.125 0 0.1
0.978385 0.125 0 0.1
0.978395 0.125 0 0.1
0.978405 0.125 0 0.1
0.978415 0.125 0 0.1
0.978425 0.125 0 0.1
0.978435 0.125 0 0.1
0.978445 0.125 0 0.1
0.978455 0.125 0 0.1
0.978465 0.125 0 0.1
0.978475 0.125 0 0.1
0.978485 0.125 0 0.1
0.978495 0.125 0 0.1
0.978505 0.125 0 0.1
0.978515 0.125 0 0.1
0.978525 0.125 0 0.1
0.978535 0.125 0 0.1
0.978545 0.125 0 0.1
0.978555 0.125 0 0.1
0.978565 0.125 0 0.1
0.978575 0.125 0 0.1
0.978585 0.125 0 0.1
0.978595 0.125 0 0.1
0.978605 0.125 0 0.1
0.978615 0.125 0 0.1
0.978625 0.125 0 0.1
0.978635 0.125 0 0.1
0.978645 0.125 0 0.1
0.978655 0.125 0 0.1
0.978665 0.125 0 0.1
0.978675 0.125 0 0.1
0.978685 0.125 0 0.1
0.978695 0.125 0 0.1
0.978705 0.125 0 0.1
0.978715 0.125 0 0.1
0.978725 0.125 0 0.1
0.978735 0.125 0 0.1
0.978745 0.125 0 0.1
0.978755 0.125 0 0.1
0.978765 0.125 0 0.1
0.978775 0.125 0 0.1
0.978785 0.125 0 0.1
0.978795 0.125 0 0.1
0.978805 0.125 0 0.1
0.978815 0.125 0 0.1
0.978825 0.125 0 0.1
0.978835 0.125 0 0.1
0.978845 0.125 0 0.1
0.978855 0.125 0 0.1
0.978865 0.125 0 0.1
0.978875 0.125 0 0.1
0.978885 0.125 0 0.1
0.978895 0.125 0 0.1
0.978905 0.125 0 0.1
0.978915 0.125 0 0.1
0.978925 0.125 0 0.1
0.978935 0.125 0 0.1
0.978945 0.125 0 0.1
0.978955 0.125 0 0.1
0.978965 0.125 0 0.1
0.978975 0.125 0 0.1
0.978985 0.125 0 0.1
0.978995 0.125 0 0.1
0.979005 0.125 0 0.1
0.979015 0.125 0 0.1
0.979025 0.125 0 0.1
0.979035 0.125 0 0.1
0.979045 0.125 0 0.1
0.979055 0.125 0 0.1
0.979065 0.125 0 0.1
0.979075 0.125 0 0.1
0.979085 0.125 0 0.1
0.979095 0.125 0 0.1
0.979105 0.125 0 0.1
0.979115 0.125 0 0.1
0.979125 0.125 0 0.1
0.979135 0.125 0 0.1
0.979145 0.125 0 0.1
0.979155 0.125 0 0.1
0.979165 0.125 0 0.1
0.979175 0.125 0 0.1
0.979185 0.125 0 0.1
0.979195 0.125 0 0.1
0.979205 0.125 0 0.1
0.979215 0.125 0 0.1
0.979225 0.125 0 0.1
0.979235 0.125 0 0.1
0.979245 0.125 0 0.1
0.979255 0.125 0 0.1
0.979265 0.125 0 0.1
0.979275 0.125 0 0.1
0.979285 0.125 0 0.1
0.979295 0.125 0 0.1
0.979305 0.125 0 0.1
0.979315 0.125 0 0.1
0.979325 0.125 0 0.1
0.979335 0.125 0 0.1
0.979345 0.125 0 0.1
0.979355 0.125 0 0.1
0.979365 0.125 0 0.1
0.979375 0.125 0 0.1
0.979385 0.125 0 0.1
0.979395 0.125 0 0.1
0.979405 0.125 0 0.1
0.979415 0.125 0 0.1
0.979425 0.125 0 0.1
0.979435 0.125 0 0.1
0.979445 0.125 0 0.1
0.979455 0.125 0 0.1
0.979465 0.125 0 0.1
0.979475 0.125 0 0.1
0.979485 0.125 0 0.1
0.979495 0.125 0 0.1
0.979505 0.125 0 0.1
0.979515 0.125 0 0.1
0.979525 0.125 0 0.1
0.979535 0.125 0 0.1
0.979545 0.125 0 0.1
0.979555 0.125 0 0.1
0.979565 0.125 0 0.1
0.979575 0.125 0 0.1
0.979585 0.125 0 0.1
0.979595 0.125 0 0.1
0.979605 0.125 0 0.1
0.979615 0.125 0 0.1
0.979625 0.125 0 0.1
0.979635 0.125 0 0.1
0.979645 0.125 0 0.1
0.979655 0.125 0 0.1
0.979665 0.125 0 0.1
0.979675 0.125 0 0.1
0.979685 0.125 0 0.1
0.979695 0.125 0 0.1
0.979705 0.125 0 0.1
0.979715 0.125 0 0.1
0.979725 0.125 0 0.1
0.979735 0.125 0 0.1
0.979745 0.125 0 0.1
0.979755 0.125 0 0.1
0.979765 0.125 0 0.1
0.979775 0.125 0 0.1
0.979785 0.125 0 0.1
0.979795 0.125 0 0.1
0.979805 0.125 0 0.1
0.979815 0.125 0 0.1
0.979825 0.125 0 0.1
0.979835 0.125 0 0.1
0.979845 0.125 0 0.1
0.979855 0.125 0 0.1
0.979865 0.125 0 0.1
0.979875 0.125 0 0.1
0.979885 0.125 0 0.1
0.979895 0.125 0 0.1
0.979905 0.125 0 0.1
0.979915 0.125 0 0.1
0.979925 0.125 0 0.1
0.979935 0.125 0 0.1
0.979945 0.125 0 0.1
0.979955 0.125 0 0.1
0.979965 0.125 0 0.1
0.979975 0.125 0 0.1
0.979985 0.125 0 0.1
0.979995 0.125 0 0.1
0.980005 0.125 0 0.1
0.980015 0.125 0 0.1
0.980025 0.125 0 0.1
0.980035 0.125 0 0.1
0.980045 0.125 0 0.1
0.980055 0.125 0 0.1
0.980065 0.125 0 0.1
0.980075 0.125 0 0.1
0.980085 0.125 0 0.1
0.980095 0.125 0 0.1
0.980105 0.125 0 0.1
0.980115 0.125 0 0.1
0.980125 0.125 0 0.1
0.980135 0.125 0 0.1
0.980145 0.125 0 0.1
0.980155 0.125 0 0.1
0.980165 0.125 0 0.1
0.980175 0.125 0 0.1
0.980185 0.125 0 0.1
0.980195 0.125 0 0.1
0.980205 0.125 0 0.1
0.980215 0.125 0 0.1
0.980225 0.125 0 0.1
0.980235 0.125 0 0.1
0.980245 0.125 0 0.1
0.980255 0.125 0 0.1
0.980265 0.125 0 0.1
0.980275 0.125 0 0.1
0.980285 0.125 0 0.1
0.980295 0.125 0 0.1
0.980305 0.125 0 0.1
0.980315 0.125 0 0.1
0.980325 0.125 0 0.1
0.980335 0.125 0 0.1
0.980345 0.125 0 0.1
0.980355 0.125 0 0.1
0.980365 0.125 0 0.1
0.980375 0.125 0 0.1
0.980385 0.125 0 0.1
0.980395 0.125 0 0.1
0.980405 0.125 0 0.1
0.980415 0.125 0 0.1
0.980425 0.125 0 0.1
0.980435 0.125 0 0.1
0.980445 0.125 0 0.1
0.980455 0.125 0 0.1
0.980465 0.125 0 0.1
0.980475 0.125 0 0.1
0.980485 0.125 0 0.1
0.980495 0.125 0 0.1
0.980505 0.125 0 0.1
0.980515 0.125 0 0.1
0.980525 0.125 0 0.1
0.980535 0.125 0 0.1
0.980545 0.125 0 0.1
0.980555 0.125 0 0.1
0.980565 0.125 0 0.1
0.980575 0.125 0 0.1
0.980585 0.125 0 0.1
0.980595 0.125 0 0.1
0.980605 0.125 0 0.1
0.980615 0.125 0 0.1
0.980625 0.125 0 0.1
0.980635 0.125 0 0.1
0.980645 0.125 0 0.1
0.980655 0.125 0 0.1
0.980665 0.125 0 0.1
0.980675 0.125 0 0.1
0.980685 0.125 0 0.1
0.980695 0.125 0 0.1
0.980705 0.125 0 0.1
0.980715 0.125 0 0.1
0.980725 0.125 0 0.1
0.980735 0.125 0 0.1
0.980745 0.125 0 0.1
0.980755 0.125 0 0.1
0.980765 0.125 0 0.1
0.980775 0.125 0 0.1
0.980785 0.125 0 0.1
0.980795 0.125 0 0.1
0.980805 0.125 0 0.1
0.980815 0.125 0 0.1
0.980825 0.125 0 0.1
0.980835 0.125 0 0.1
0.980845 0.125 0 0.1
0.980855 0.125 0 0.1
0.980865 0.125 0 0.1
0.980875 0.125 0 0.1
0.980885 0.125 0 0.1
0.980895 0.125 0 0.1
0.980905 0.125 0 0.1
0.980915 0.125 0 0.1
0.980925 0.125 0 0.1
0.980935 0.125 0 0.1
0.980945 0.125 0 0.1
0.980955 0.125 0 0.1
0.980965 0.125 0 0.1
0.980975 0.125 0 0.1
0.980985 0.125 0 0.1
0.980995 0.125 0 0.1
0.981005 0.125 0 0.1
0.981015 0.125 0 0.1
0.981025 0.125 0 0.1
0.981035 0.125 0 0.1
0.981045 0.125 0 0.1
0.981055 0.125 0 0.1
0.981065 0.125 0 0.1
0.981075 0.125 0 0.1
0.981085 0.125 0 0.1
0.981095 0.125 0 0.1
0.981105 0.125 0 0.1
0.981115 0.125 0 0.1
0.981125 0.125 0 0.1
0.981135 0.125 0 0.1
0.981145 0.125 0 0.1
0.981155 0.125 0 0.1
0.981165 0.125 0 0.1
0.981175 0.125 0 0.1
0.981185 0.125 0 0.1
0.981195 0.125 0 0.1
0.981205 0.125 0 0.1
0.981215 0.125 0 0.1
0.981225 0.125 0 0.1
0.981235 0.125 0 0.1
0.981245 0.125 0 0.1
0.981255 0.125 0 0.1
0.981265 0.125 0 0.1
0.981275 0.125 0 0.1
0.981285 0.125 0 0.1
0.981295 0.125 0 0.1
0.981305 0.125 0 0.1
0.981315 0.125 0 0.1
0.981325 0.125 0 0.1
0.981335 0.125 0 0.1
0.981345 0.125 0 0.1
